Column Name,Human-Readable Name,Data File Name,Data File Description,Component,Doc URL
MCQ230B,2nd cancer - what kind was it?,MCQ_L,Medical Conditions,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/MCQ_L.htm#MCQ230B
MCQ230C,3rd cancer - what kind was it?,MCQ_L,Medical Conditions,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/MCQ_L.htm#MCQ230C
MCQ230D,More than 3 kinds of cancer.,MCQ_L,Medical Conditions,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/MCQ_L.htm#MCQ230D
OSQ230,"The following question is about metal objects you may have inside your body.  Do you have any artificial joints, pins, plates, metal suture material, or other types of metal objects in your body? Some common examples are on the hand card.",MCQ_L,Medical Conditions,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/MCQ_L.htm#OSQ230
OCD150,"In this part of the survey, I will ask you questions about {your/SP's} work experience. Which of the following {were you/was SP} doing last week?",OCQ_L,Occupation,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/OCQ_L.htm#OCD150
OCQ180,How many hours did {you/SP} work last week at all jobs or businesses?,OCQ_L,Occupation,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/OCQ_L.htm#OCQ180
OCQ210,{Do you/Does SP} usually work 35 hours or more per week in total at all jobs or businesses?,OCQ_L,Occupation,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/OCQ_L.htm#OCQ210
OCQ215,How many days per week {do you/does SP} usually work?,OCQ_L,Occupation,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/OCQ_L.htm#OCQ215
OCQ383,(SP Interview Version) What is the main reason {you/SP} did not work last week? (Family Interview Version) What is the main reason {you/NON-SP HEAD/NON-SP SPOUSE} did not work last week?,OCQ_L,Occupation,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/OCQ_L.htm#OCQ383
OHQ845,"The next questions are about {your/SP's} teeth and gums. Overall, how would {you/SP} rate the health of {your/his/her/SP's} teeth and gums? Would you say . . .",OHQ_L,Oral Health,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/OHQ_L.htm#OHQ845
OHQ620,How often during the last year (have you/ has SP) had painful aching anywhere in (your/his/her/SP's) mouth? Would you say....,OHQ_L,Oral Health,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/OHQ_L.htm#OHQ620
OHQ630,"How often during the last year (have you/ has SP) felt that life in general was less satisfying because of problems with (your/his/her/SP's) teeth, mouth or dentures? Would you say . . .",OHQ_L,Oral Health,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/OHQ_L.htm#OHQ630
OHQ640,"How often during the last year {have you/has SP} had difficulty doing {your/his/her/SP's} usual jobs or attending school because of problems with {your/his/her/SP's} teeth, mouth or dentures?  Would you say. . .",OHQ_L,Oral Health,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/OHQ_L.htm#OHQ640
OHQ660,"How often during the last year (have you/has SP) avoided particular foods because of problems with (your/his/her/SP's) teeth, mouth or dentures? Would you say . . .",OHQ_L,Oral Health,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/OHQ_L.htm#OHQ660
OHQ670,"How often during last year {have you/has SP} found it uncomfortable to eat food because of problems with {your/his/her/SP's} teeth, mouth, or dentures? Would you say . . .",OHQ_L,Oral Health,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/OHQ_L.htm#OHQ670
OHQ680,"How often during the last year {have you/has SP} been self-conscious or embarrassed because of  {your/his/her/SP's} teeth, mouth or dentures? Would you say . ..",OHQ_L,Oral Health,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/OHQ_L.htm#OHQ680
PAQ706,"I'd like to ask you some questions about {your/SP's} activities. During the past 7 days, on how many days {were you/was SP} physically active for a total of at least 60 minutes per day? Add up all the time {you/he/she} spent in any kind of physical activity that increased {your/his/her} heart rate and made {you/him/her} breathe hard some of the time.",PAQY_L,Physical Activity - Youth,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PAQY_L.htm#PAQ706
PAQ711,"On a typical day during the school year, about how many hours {do you/does SP} usually spend playing with a smartphone or computer, watching TV or movies, or playing video games?",PAQY_L,Physical Activity - Youth,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PAQY_L.htm#PAQ711
PAD790Q,"The next questions are about physical activities such as exercise, sports, or physically active hobbies that you may do in your leisure time. We are interested in two types of physical activity: moderate and vigorous-intensity. Moderate-intensity activities cause moderate increases in breathing or heart rate whereas vigorous-intensity activities cause large increases in breathing or heart rate.  How often {do you/does SP} do moderate-intensity leisure-time physical activities?",PAQ_L,Physical Activity,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PAQ_L.htm#PAD790Q
PAD790U,"The next questions are about physical activities such as exercise, sports, or physically active hobbies that you may do in your leisure time. We are interested in two types of physical activity: moderate and vigorous-intensity. Moderate-intensity activities cause moderate increases in breathing or heart rate whereas vigorous-intensity activities cause large increases in breathing or heart rate.  How often {do you/does SP} do moderate-intensity leisure-time physical activities?",PAQ_L,Physical Activity,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PAQ_L.htm#PAD790U
PAD800,About how long {do you/does SP} do these moderate leisure-time physical activities each time?,PAQ_L,Physical Activity,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PAQ_L.htm#PAD800
PAD810Q,How often {do you/does SP} do vigorous-intensity leisure-time physical activities?,PAQ_L,Physical Activity,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PAQ_L.htm#PAD810Q
PAD810U,How often {do you/does SP} do vigorous-intensity leisure-time physical activities?,PAQ_L,Physical Activity,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PAQ_L.htm#PAD810U
PAD820,About how long {do you/does SP} do these vigorous leisure-time physical activities each time?,PAQ_L,Physical Activity,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PAQ_L.htm#PAD820
PAD680,"The following question is about sitting at school, at home, getting to and from places, or with friends including time spent sitting at a desk, traveling in a car or bus, reading, playing cards, watching television, or using a computer. Do not include time spent sleeping. How much time {do you/does SP} usually spend sitting on a typical day?",PAQ_L,Physical Activity,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PAQ_L.htm#PAD680
PUQ100,"In the past 7 days, were any chemical products used in {your/his/her} home to control fleas, roaches, ants, termites, or other insects?",PUQMEC_L,Pesticide Use,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PUQMEC_L.htm#PUQ100
PUQ110,"In the past 7 days, were any chemical products used in {your/his/her} lawn or garden to kill weeds?",PUQMEC_L,Pesticide Use,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/PUQMEC_L.htm#PUQ110
RHQ010,The next series of questions are about {your/SP's} reproductive history.  I will begin by asking about {your/SP's} periods or menstrual cycles.  How old {were you/was SP} when {you/SP} had {your/her} first menstrual period?,RHQ_L,Reproductive Health,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/RHQ_L.htm#RHQ010
RHQ031,"{Have you/Has SP} had at least one menstrual period in the past 12 months? (Please do not include bleedings caused by medical conditions, hormone therapy, or surgeries.)",RHQ_L,Reproductive Health,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/RHQ_L.htm#RHQ031
RHD043,What is the reason that {you have/SP has} not had a period in the past 12 months?,RHQ_L,Reproductive Health,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/RHQ_L.htm#RHD043
RHQ060,About how old {were you/was SP} when {you/SP} had {your/her} last menstrual period?,RHQ_L,Reproductive Health,Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2021/DataFiles/RHQ_L.htm#RHQ060
